Brand,post_id,post_date,post_caption,clean_comments,sentiment_analysis,Normalized_Likes,Normalized_Comments,sentiment_score,comment_count,post_likes,Normalized_sentiment_score,Likes_Bin,Comments_Bin,Sentiment_Bin,Normalized_Likes_Bin,Normalized_Comments_Bin,Normalized_Sentiment_Bin,is_trendy
pullandbear,3391554083267908419,2024-06-16 07:59:34,Current mood: sun-kissed ☀️,"['I need help with an order but haven’t gotten a response…… can you please respond to me?', 'Beautiful ☺️', 'Pull and bear  de Madrid (H ocio) .No hay ni un solo dependiente para cobrar', '❤️❤️', '❤️❤️', '🔥🔥❤️❤️❤️', '❤️❤️❤️', 'What a beauty 💖', '😍😍', 'Pull and bear de  Madrid [H Ocio]. No hay ni un solo dependiente para cobrar.La única opción es el pago en cajas de autocobro donde sólo podemos hacerlo nosotros e inclusive quitar el dispositivo antirrobo metálico. Nunca más compraré en esta tienda. Te cobran y encima tienes que hacer tú el trabajo mientras que despiden a dependientes.Estafa absoluta y vergüenza.', 'Magnificent 🔥🙌', 'Hello sir/madam If I order two bags online tomorrow What day will I receive due to holidays?  I am living in basiskele of koceali province']","['negative', 'positive', 'neutral', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'negative', 'positive', 'neutral']",0.4563888888888889,0.7692307692307693,0.5,12,3286,0.1344806673254607,2000-5000,10-20,0.5-0.75,0.25-0.5,0.75-1.0,0.0-0.25,0
pullandbear,3390965284095845957,2024-06-15 12:29:44,Refreshing news: summer is around the corner 🌊,"['❤️\u200d🔥Beautiful ❤️\u200d🔥', 'Beautiful ✨☀️', 'Thats the activity dude 🤭', '🔥', 'MANU PORQUE SALES EN EL ANUNCIO BRO 😭😭😭', 'Still waiting my money back', 'Be careful with the app.']","['positive', 'positive', 'neutral', 'neutral', 'negative', 'negative', 'neutral']",0.2859722222222222,0.4487179487179487,0.0,7,2059,-0.3655193326745393,2000-5000,5-10,0.0-0.25,0.25-0.5,0.25-0.5,-0.5--0.25,0
pullandbear,3390827091929161755,2024-06-15 07:55:10,That’s how summer feels like 🌺🌼🍊,"['😍😍', 'So cute 😍', 'These pants', '❤️❤️ stunning ❤️', '🔥🔥🔥my stunning girl', '❤️❤️', '🍧', '🔥👏', '🔥🔥', '😍😍', '😍😍']","['positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'positive', 'positive']",0.5895833333333333,0.7051282051282052,0.8181818181818182,11,4245,0.45266248550727894,2000-5000,10-20,0.75-1.0,0.5-0.75,0.5-0.75,0.25-0.5,0
pullandbear,3390112490036053088,2024-06-14 08:15:23,"Proud to love 🩷

The creative collection of Pull&Bear x @iscreamcolour","['Feel like a Karol G collab', 'is it on the online shop already ??😍😍', 'Karol g vibes ✨', 'Estará en México la colección?', 'This is so cute, add an adult version', '\U0001faf6🏻\U0001faf6🏻\U0001faf6🏻', 'I love it!!', 'Nos encanta la moda Pull & Bear 🙂🌈❤', 'Karol G 🔥', 'KAROL G?????? 😮', 'I need all but i live in Colombia', 'Boycott', ' When will the scarf be back in stock for Ireland?']","['positive', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'positive', 'neutral', 'neutral', 'negative', 'neutral']",0.6791666666666667,0.8333333333333334,0.4615384615384615,13,4890,0.09601912886392222,2000-5000,10-20,0.25-0.5,0.5-0.75,0.75-1.0,0.0-0.25,0
pullandbear,3390102694071121676,2024-06-14 08:01:25,"Being proud has to do with the freedom to express yourself just the way you want. To do, live and love following your own sense that tells you that’s the right way.

We have created alongside the illustrator and graphic designer Humberto Cruz the representation of what being “Proud to love” means to us. The result: an instant creative bonding that led to this collection.","['YAAASSSSS🥲🥲😍😍', 'Para los que tienen la duda, pull&bear colaboró con el mismo artista que diseñó la portada del album de Karol G 💖💖💖', '🔥🔥🔥🔥', 'La Propia fuente De  de ', '😍', '❤️', 'DONT BUY IN THE APP!! THEY SELL CLOTHES WITHOUT STOCK AND AFTER DONT GIVE YOU BACK YOUR MONEY. I HAVE  MONTHS WAITING MY MONEY OR VOUCHERS. $CAMMERS', '🙂🌈❤', '👏🏻👏🏻👏🏻  so proud of you 🙌', '  aquí no hay pull and bear ☹️']","['positive', 'positive', 'positive', 'neutral', 'positive', 'positive', 'negative', 'positive', 'positive', 'negative']",0.5216666666666666,0.6410256410256411,0.4999999999999999,10,3756,0.1344806673254606,2000-5000,10-20,0.25-0.5,0.5-0.75,0.5-0.75,0.0-0.25,0
pullandbear,3389415216280573419,2024-06-13 09:10:01,It’s never a bad time to remember the festival looks of the #pullandbearcommunity 💭,"['Nos encantan los conjuntos de Pull&Bear 🙂🌈❤', 'ly', 'چقدر شیکه', 'Mamma mia patrizio 😍', 'Nice one 🔥🙌', '❤️', '💚💚💚', '$cammers', '🔥🔥🔥l', 'Six months waiting the return of my money. Don’t buy in the app they are selling clothes without stock!! And after don’t give you back your money.', 'IMPAZZISCO', ' 💙❤️', ' Un jean 👖 homme acheté le / qui se déchire au niveau des fesses après le cours d’EPS de mon fils / La responsable du Pull&bear So ouest de Levallois qui dit qu’elle ne peut rien faire / votre SAV joignable seulement de  à …', ' débloque manon vouge']","['positive', 'neutral', 'neutral', 'positive', 'positive', 'positive', 'positive', 'negative', 'positive', 'negative', 'neutral', 'positive', 'negative', 'neutral']",0.5034722222222222,0.8974358974358975,0.2857142857142857,14,3625,-0.07980504696025359,2000-5000,10-20,0.25-0.5,0.5-0.75,0.75-1.0,-0.25-0.0,0
pullandbear,3388665660089663659,2024-06-12 08:20:47,"Hold my ice cream, please 🍨","['Ate.', '🔥🔥', 'Dont buy in the app always the clothes are not in stock', 'чозабретто', '$cammers', 'El verdadero cae con estilo 😻', 'la bolea de zidane', '🍨', 'Amazing shoot', '❤️', 'كام سعر', '🍧🤸🏽\u200d♂️', 'bRO stepped on a banana peel🤯 -  aura', '🔥', '🍦🍦🍦🍦🍦', 'Six months waiting the return of my money. Don’t buy in the app they are selling clothes without stock!! And after don’t give you back your money.', ' 🔥❤️', ' débloque manon']","['neutral', 'positive', 'negative', 'neutral', 'negative', 'positive', 'neutral', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'negative', 'positive', 'positive', 'negative', 'positive', 'neutral']",0.6220833333333333,1.153846153846154,0.2222222222222222,18,4479,-0.14329711045231708,2000-5000,10-20,0.0-0.25,0.5-0.75,1.0-1.25,-0.25-0.0,0
pullandbear,3387932301009031088,2024-06-11 08:03:44,Jorts have officially entered the chat 💬,"['😍😍', 'Hello, i need some sizing advice. I have sent a dm. Thanks', '🔥', 'So cute 🤍', 'Superb', 'Be careful dont buy in the app they are selling clothes they don’t have and after dont return your money', 'Sent a DM', 'why most of the posts starring women, it should be a space for men also..', 'Anyone thinking of ordering online dont. my top came with a hole and dirt smeared on it. Im proper angry leaving reviews everywhere', ' débloque ']","['positive', 'neutral', 'positive', 'positive', 'positive', 'negative', 'neutral', 'neutral', 'negative', 'neutral']",0.4518055555555555,0.6410256410256411,0.2,10,3253,-0.16551933267453928,2000-5000,10-20,0.0-0.25,0.25-0.5,0.5-0.75,-0.25-0.0,0
pullandbear,3387205334273889242,2024-06-10 08:01:06,"On a scale of 1 to @adelefarine, how Parisian are you? ☕️","['Parisians don’t take the subway? 😂', 'I’m Parisian, of course I live in an overpriced little box 😂 also, we do take the subway (depending where you live & work), and the subway is packed every morning let me tell you 😂', '❤️❤️❤️', 'I’m parisian, of course I take my LV bag with me when I go out to carry a baguette in it 😂 (based on true story)', 'پرژن ❌ برژیون✅😂', '<', '😍😍😍', 'In Paris, of course, I am unfriendly and always have a condemning look on my face!', 'Never shopping at your Seville store. Worst customer service. Very rude. No smile - ask for lost & found - no help from two associates. 👎👎👎👎', 'Never shopping at monterrey mexico stores worst customer service worst quality in snikers! And also delete my posts in Facebook publicity']","['neutral', 'neutral', 'positive', 'neutral', 'neutral', 'neutral', 'positive', 'negative', 'negative', 'negative']",0.2591666666666666,0.6410256410256411,-0.0999999999999999,10,1866,-0.46551933267453915,1000-2000,10-20,-0.25-0.0,0.25-0.5,0.5-0.75,-0.5--0.25,0
pullandbear,3386549433493889698,2024-06-09 10:16:46,Handle it with care ⇥ 👜 ⇤,"['❤️🔥🔥❤️', '😍', 'Coperni vibes 🔥 (i need it btw)', '$cammers', '❤️❤️❤️', 'Magic hands  🔥🙌💪🏽']","['positive', 'positive', 'positive', 'negative', 'positive', 'positive']",0.2451388888888888,0.3846153846153846,0.6666666666666667,6,1765,0.30114733399212745,1000-2000,5-10,0.5-0.75,0-0.25,0.25-0.5,0.25-0.5,0
pullandbear,3386480454566074804,2024-06-09 07:59:10,"The latest editorial with @adelefarine photographed for @nylonfrance embodies the essence of the most subtle and minimalist Parisian style. Classic, sporty and always on brand. 👒","['😍😍😍😍', 'Nice nice 😍❤️', 'Bolo maravilhoso', 'Lindo', 'Maravilha', 'Gostei muito', '❤️🙌🙌❤️❤️🙌🔥🔥🔥🔥🔥', 'wow🔥😍', '❤️', 'Niiiiice😍', '👏👏👏', 'Always lovely campaigns ❤️', '🤍🤍🤍', '💕💕', 'More iron maiden t-shirts! (and maybe Judas priest?)']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral']",0.4401388888888889,0.9615384615384616,0.9333333333333332,15,3169,0.567814000658794,2000-5000,10-20,0.75-1.0,0.25-0.5,0.75-1.0,0.5-0.75,0
pullandbear,3385788365305882773,2024-06-08 09:04:07,The gram should see these ones too 🤳🌺,"['❤️❤️❤️bota um charme', '🔥', '❤️', '❤️🙌', '❤️❤️❤️❤️', '❤️🌸', 'Need all these looks😍', '😍', '😍😍😍', 'it’s mee', '💘💘💘💘👏🏼👏🏼👏🏼👏🏼', '$CAMMRS!!!!! Dont buy in the APP they sell clothes what they don’t have and after don’t give you back your money. I have  months waiting the vouchers.', '😍😍😍😍😍😍', 'Volvemos al año , los cinturones que hace un año se consideraban chotis ahora vuelven a estar de moda, todo va dando la vuelta, por eso yo no tiro nada jajaj', 'Volvemos al año , los cinturones que hace un año se consideraban chonis y horteros vuelven a estar de moda, todo va dando la vuelta, por eso yo no tiro nada jajaj']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'positive', 'neutral', 'positive', 'negative', 'positive', 'neutral', 'neutral']",0.6131944444444445,0.9615384615384616,0.6666666666666666,15,4415,0.30114733399212734,2000-5000,10-20,0.5-0.75,0.5-0.75,0.75-1.0,0.25-0.5,0
pullandbear,3385056942819225487,2024-06-07 08:50:54,"With S, fav season in which cute garments are a must: S______ 🩰","['😍', 'The first dress is so cute 😍', 'Don’t buy in the app they sell clothes what they haven and after don’t give you back your money.  After six months and im still waiting', 'Perfect fits for summer 😍', 'Eeeeeeeeeepaaa en malpica', '❤️🔥🔥', 'Ordered a swimsuit and they delivered half of it overnight and the bottoms they said  weeks  (', 'The skirt ❤️', 'Que lindos que creando nueva colección ya se anticipen ropa de rebajas, por que esa colección está muy malita', 'Arriba Malpiquiñaaaaa', '😍❤️', 'Stunning 🔥🙌', 'You', '❤️❤️❤️', 'Beauty', 'Place Malpica de Bergantiños (A Coruña-Spain). Nice town with fresh fish market from Cofradía de Pescadores de Malpica. Uno de los mejores pueblos para observar la pesca tradicional y artesanal, con la lonja de pescados de la Cofradía de Pescadores de Malpica!']","['positive', 'positive', 'negative', 'positive', 'neutral', 'positive', 'negative', 'positive', 'negative', 'neutral', 'positive', 'positive', 'neutral', 'positive', 'neutral', 'neutral']",0.5775,1.0256410256410258,0.3125,16,4158,-0.05301933267453929,2000-5000,10-20,0.25-0.5,0.5-0.75,1.0-1.25,-0.25-0.0,0
pullandbear,3384302592765357948,2024-06-06 07:59:27,"So wild, so cool 🐆 @pbjdesign_","['Watching this was the most satisfying thing ever 😍😍', 'amoooo', 'Asmr 🐆🖍️', 'چقدر واقعی شد 😍😍😍', 'Pensé que era un bolso al principio', 'Increíble lo realista que parece!!', '🔥❤️🙌', 'The worst sounds ever 😭😭😭😭😭😭😭😭', '😍😍😍😍😍😍😍😍😍muy heavy', 'Heavy 🔥🙌', '❤️❤️❤️❤️ preciosa!!', 'wow.', '🔥🔥', '$ix months waiting my money. $cammers', 'We made it before you guys, check our page', '💖💖💖💖', '😍😮👏👏', ' podría yo trabajando en Pull dedicarme a esto en vez de ser dependienta!? Si lo digo AJAJJSSJ', ' el diseño en papel no se ha perdido! Y menos la profesión de modelista']","['positive', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'positive', 'negative', 'positive', 'neutral', 'positive', 'neutral', 'positive', 'negative', 'negative', 'positive', 'positive', 'neutral', 'neutral']",2.578055555555556,1.217948717948718,0.3684210526315789,19,18562,0.002901719957039639,5000+,10-20,0.25-0.5,2.5-2.75,1.0-1.25,0.0-0.25,1
pullandbear,3383597667550923267,2024-06-05 08:31:35,"Hard to choose just one, easy to wear 💚","['Magnificent 🙌', 'I have sent like  different emails trying to pants and the email goes back as not sent because it is a fake email…. DO NOT buy from this company', 'Wow😍', '❤️🙌🔥🔥', '🔝❤️', '🔥🔥🔥🔥', 'Han pasado  meses desde mi compra y un mes desde que me dijisteis que se iba a tramitar la devolución de mi dinero por vuestro error. Aún estoy esperando, solo me sabéis dar largas y decir que lo tenéis en trámite cuando aquí seguimos y si me callo vosotros ganáis. Bastante lamentable todo esto…', '❤️❤️', 'My order from last  weeks hasn’t arrived and I’m logged out from my account.', 'Hola!!! Hice una compra, y tuve un problema con su distribuidor,no quiere hacerse cargo,  donde me dirijo!???', '$c they sell clothes they haven’t and after dont give you back your money. BE CAREFUL. DONT BUY IN THE APP']","['positive', 'negative', 'positive', 'positive', 'positive', 'positive', 'negative', 'positive', 'negative', 'negative', 'negative']",0.4568055555555556,0.7051282051282052,0.0909090909090908,11,3289,-0.27461024176544846,2000-5000,10-20,0.0-0.25,0.25-0.5,0.5-0.75,-0.5--0.25,0
